Episode,Metrics/Avg_EndToEnd_Delay_ms,Metrics/SLA_Success_Rate,Metrics/Load_Variance,Metrics/Total_Cost,Metrics/AI_Instance_Thrashing,Metrics/Truncated_Actions,Rewards/R_base,Rewards/Penalty_SLA,Rewards/Penalty_Smoothness,Rewards/Penalty_Intent,CMDP/Dynamic_Lambda_SLA,Total_Reward
655,658.81866,0.6640625,0.018541176,35.68125026358757,141.0,261.0,97.49821048581039,-21.44842198251394,-7.04999999999999,-13.049999999999995,0.5084708358335414,25.481686
656,3804.7556,0.365234375,0.022508206,41.9656252884306,125.0,168.0,63.32816871503782,-40.67396218266514,-6.249999999999991,-8.400000000000002,0.508388491790858,1.4650904
657,664.64465,0.796875,0.032065447,42.278125276672654,189.0,137.0,99.47896816307399,-12.872258952126401,-9.450000000000003,-6.850000000000002,0.5077351623324091,40.668087
658,2863.1577,0.10546875,0.017888032,37.09531276638154,145.0,223.0,69.543125015719,-57.5464115527835,-7.249999999999992,-11.15,0.5079108361607357,-9.800432
659,301.87775,0.876953125,0.022802735,42.90390651096823,140.0,147.0,103.62628236967791,-7.765467785162702,-6.999999999999989,-7.350000000000002,0.5078358101217699,52.777782
660,1479.712,0.6640625,0.024121888,29.992187739699148,87.0,183.0,95.22503824838645,-21.440225794036078,-4.349999999999997,-9.150000000000004,0.5055813077601861,38.682457
661,1563.8729,0.5234375,0.029667765,38.896094047871884,160.0,135.0,87.10319243834024,-30.384886650038787,-7.999999999999988,-6.750000000000001,0.5053040886091267,25.224726
662,3640.5413,0.26953125,0.019510712,40.20234403194627,138.0,78.0,72.01718020910496,-46.75132514380645,-6.899999999999993,-3.900000000000001,0.5054997762383364,10.022358
663,945.8533,0.603515625,0.02554713,34.61328151280759,132.0,126.0,94.70575497349402,-25.245908172474028,-6.5999999999999925,-6.3,0.5061886663935301,36.971397
664,2183.0715,0.419921875,0.022412917,34.379687770153396,159.0,158.0,82.1870940535639,-37.086911299793385,-7.949999999999991,-7.900000000000003,0.5061175460118875,13.445569
665,264.3527,0.859375,0.017348398,40.85468779539224,126.0,48.0,105.03488774335715,-8.862816181082568,-6.299999999999994,-2.3999999999999995,0.504991412442831,67.87608
666,2296.0786,0.419921875,0.022583382,37.253906505706254,148.0,251.0,79.84157730319468,-36.92904143064567,-7.399999999999988,-12.549999999999994,0.5041760135150656,7.6293507
667,3911.4553,0.224609375,0.024916729,46.419531557534356,127.0,63.0,69.71132864120153,-49.597636365849894,-6.3499999999999925,-3.1500000000000004,0.505271381067323,7.6917677
668,5181.245,0.126953125,0.02411271,45.216406510036904,151.0,144.0,54.49863456007643,-56.00347018655622,-7.549999999999991,-7.200000000000001,0.5069726667787025,-15.6350975
669,975.6369,0.603515625,0.026551679,38.31015655590454,164.0,54.0,92.61114127923102,-25.33548692518553,-8.199999999999987,-2.7,0.5077067531378423,40.607254
670,580.9943,0.716796875,0.026610097,35.40234402864007,162.0,149.0,98.76362889048666,-18.01123829307057,-8.099999999999993,-7.450000000000003,0.5067459100493636,40.2717
671,2250.9875,0.423828125,0.01971255,41.05312530219089,139.0,135.0,82.5399374733439,-36.84273157838992,-6.9499999999999895,-6.7500000000000036,0.5060856730952455,20.009098
672,2691.729,0.365234375,0.015297719,36.988281482073944,122.0,238.0,75.74941455993923,-40.57785348476772,-6.09999999999999,-11.899999999999999,0.5065931667760174,6.0990305
673,2359.0007,0.46484375,0.025295032,32.36875025765039,135.0,121.0,85.00520761345655,-34.25347466146521,-6.74999999999999,-6.0500000000000025,0.507467856628361,23.862991
674,2335.248,0.5,0.02820133,42.19296900572954,129.0,81.0,81.53461173170162,-32.04785091518048,-6.449999999999993,-4.050000000000001,0.5073850942780926,30.956848
675,992.4564,0.626953125,0.039702304,44.7914065119694,231.0,200.0,89.43358412134765,-23.713517862946492,-11.55000000000001,-10.0,0.5067095304779935,17.296656
676,340.42682,0.8046875,0.023732549,35.617969024868216,146.0,53.0,103.77326061890703,-12.311665236376673,-7.299999999999988,-2.6499999999999995,0.5049821605241661,60.672764
677,344.11652,0.798828125,0.019824356,33.42031276994385,142.0,145.0,104.21976299125622,-12.672959241622666,-7.099999999999993,-7.2500000000000036,0.5030102502364641,50.07433
678,3341.2502,0.15234375,0.028530113,36.44765652046772,132.0,110.0,69.25002844551088,-53.99043597493974,-6.5999999999999925,-5.500000000000001,0.5032486090273508,-1.0577984
679,1118.746,0.587890625,0.026152512,43.042187783750705,122.0,147.0,90.29597062631551,-26.171575880216057,-6.09999999999999,-7.350000000000002,0.5040879012911755,32.464905
680,1417.3412,0.537109375,0.021730404,45.79453151189955,150.0,147.0,84.37550571093935,-29.298188841597202,-7.499999999999991,-7.3500000000000005,0.5033116514416086,22.463322
681,758.3942,0.7109375,0.025130425,42.0835939887329,141.0,202.0,95.01954984066758,-18.224256698681362,-7.049999999999989,-10.100000000000005,0.5025924039703863,33.415596
682,871.9939,0.708984375,0.014024079,44.32812527799979,131.0,141.0,95.44479386232989,-18.312463354338604,-6.5499999999999945,-7.050000000000003,0.5010063827991224,41.29109
683,1507.2568,0.609375,0.020006336,37.02812525141053,151.0,96.0,90.53521593569918,-24.649944940456365,-7.54999999999999,-4.800000000000002,0.5002040953240154,38.243885
684,715.1168,0.65234375,0.022830795,43.88984403357608,145.0,148.0,94.35326959439479,-21.80173411658758,-7.249999999999995,-7.400000000000002,0.49908361932242,35.279877
685,681.5397,0.740234375,0.017736126,36.80234402738279,109.0,162.0,101.38901180662732,-16.27680090181549,-5.449999999999992,-8.100000000000001,0.4976476275627859,47.43617
686,588.2337,0.693359375,0.017606473,40.712500248337165,96.0,245.0,97.87591542135527,-19.12681681600608,-4.799999999999995,-12.250000000000004,0.4963514157134159,33.62765
687,2955.9636,0.283203125,0.026106667,37.0187502700137,149.0,90.0,73.87709325907285,-44.95712892590324,-7.449999999999992,-4.500000000000001,0.49624702620426014,10.126671
688,1421.2219,0.494140625,0.012798667,41.37734401336638,114.0,210.0,89.58605872653958,-31.729338557627415,-5.699999999999995,-10.500000000000002,0.4969279240897665,22.489855
689,2180.963,0.474609375,0.022947447,34.192969012015965,123.0,175.0,79.64238655019679,-32.86945347312527,-6.1499999999999915,-8.750000000000004,0.49719665277624375,18.644114
690,2474.4365,0.349609375,0.032544605,36.024219045590144,147.0,140.0,74.35979546754474,-40.86726029326475,-7.349999999999989,-7.000000000000003,0.49759896626906686,9.852114
691,1801.1888,0.498046875,0.02454677,35.86015654314542,128.0,91.0,84.3004296639668,-31.519116015979474,-6.399999999999991,-4.550000000000002,0.4980038845330366,30.584396
692,2166.1562,0.341796875,0.025695221,38.92968776857015,142.0,118.0,76.76399008062248,-41.4608462545418,-7.099999999999989,-5.900000000000002,0.4985968512765724,12.9567795
693,3435.9753,0.126953125,0.02566869,35.618750245077536,159.0,266.0,66.61582322349469,-55.29417181603257,-7.9499999999999895,-13.299999999999999,0.5001468937728737,-13.249264
694,942.21484,0.56640625,0.021377072,38.028125293087214,159.0,65.0,92.36513200776793,-27.355658264254412,-7.94999999999999,-3.2499999999999996,0.501089100354799,39.055054
695,915.31226,0.591796875,0.031192858,38.10859405103838,173.0,37.0,92.9908679962527,-25.735883751103767,-8.649999999999993,-1.85,0.5006374250135831,41.08527
696,876.88495,0.630859375,0.023291158,45.66093778947834,121.0,47.0,93.63630065062732,-23.2349690261576,-6.049999999999994,-2.35,0.49973898711734516,48.816998
697,332.96472,0.82421875,0.014582075,45.08515653718496,78.0,112.0,102.92844950764142,-10.965283137184777,-3.899999999999997,-5.600000000000001,0.4981449724894074,63.053894
698,1876.9181,0.337890625,0.018801076,34.42500030074734,112.0,108.0,82.7742046903009,-41.694833871007894,-5.599999999999991,-5.400000000000001,0.49746044128282174,21.117527
699,622.0077,0.7734375,0.02825619,49.42031278589275,140.0,145.0,96.46060136285828,-14.106780606233931,-6.999999999999993,-7.2500000000000036,0.4971885049378057,45.850365
700,2028.6595,0.53125,0.018404208,37.47812529979274,114.0,66.0,81.94900744078281,-29.290499381294843,-5.699999999999994,-3.3000000000000007,0.49618778184767026,33.772125
701,572.8153,0.830078125,0.016933754,34.25312526128255,107.0,228.0,103.46830837364195,-10.518291315551203,-5.349999999999996,-11.400000000000002,0.49502872797856545,44.008785
702,969.1777,0.578125,0.01883974,43.561719020071905,131.0,50.0,91.2560689901807,-26.23927399060934,-6.549999999999991,-2.5,0.4938217423510875,43.37727
703,651.90875,0.767578125,0.016655779,40.38281279511284,119.0,49.0,100.77659778850403,-14.388276434476003,-5.949999999999992,-2.45,0.4926776063438985,62.438877
704,646.2961,0.759765625,0.027095543,37.11171902710339,108.0,159.0,99.65663482867998,-14.857698668201547,-5.399999999999995,-7.950000000000005,0.49103673559719285,48.42545
705,5271.3296,0.181640625,0.019005258,36.16250027832575,108.0,124.0,66.44232104908878,-50.88881616127115,-5.399999999999992,-6.200000000000003,0.4912656788657981,1.6974821
706,329.1209,0.814453125,0.02149056,39.8218753056135,149.0,28.0,102.86243896457832,-11.436047140447402,-7.449999999999991,-1.4,0.491063686784556,65.09698
707,565.6213,0.79296875,0.019148389,37.099219059047755,137.0,41.0,102.84032680008772,-12.753433167851865,-6.849999999999993,-2.05,0.4891679597871843,64.51928
708,763.4203,0.689453125,0.025117315,43.06328153825598,119.0,107.0,96.77776682566662,-19.125239325003026,-5.949999999999992,-5.350000000000002,0.4874984467672111,45.592964
709,2248.329,0.58203125,0.017879419,44.25390653574141,96.0,74.0,84.03462801042603,-25.690701304296923,-4.7999999999999945,-3.700000000000001,0.48695885035487013,38.944927
710,427.67303,0.828125,0.022586517,33.439844054344576,84.0,112.0,105.05251857877164,-10.471142441320133,-4.199999999999996,-5.600000000000001,0.4855356871790792,66.495735
711,758.08624,0.716796875,0.022410747,38.77265650854679,112.0,168.0,96.71068890656578,-17.220764680878816,-5.5999999999999925,-8.400000000000002,0.48392008746317877,44.62879
712,690.34125,0.76171875,0.019451171,47.9101565463352,108.0,41.0,97.12491867081523,-14.460486009682528,-5.399999999999995,-2.05,0.48231529818392,60.655876
713,2475.1008,0.388671875,0.015362603,32.93437526887283,88.0,133.0,77.26211360400809,-37.12848419512278,-4.399999999999994,-6.65,0.48175097527949756,20.258844
714,484.85373,0.87890625,0.013397781,37.585937767638825,103.0,193.0,105.25796083450493,-7.293829906712261,-5.149999999999992,-9.649999999999999,0.4810424845884186,54.280636
715,2789.329,0.388671875,0.017148335,36.69609405047959,83.0,73.0,77.05621093808656,-37.08646146836857,-4.149999999999995,-3.650000000000001,0.48014307934806655,25.117113
716,2170.4924,0.4296875,0.02355858,40.0593752709683,100.0,170.0,80.34471415300375,-34.59714596692594,-4.999999999999994,-8.500000000000004,0.4808556598888119,18.595167
717,377.4322,0.791015625,0.020655576,44.09687527734786,122.0,107.0,101.30852957516635,-12.633109027315221,-6.099999999999992,-5.350000000000001,0.48028938076105193,58.17303
718,1404.6951,0.65625,0.017127767,38.26250028552022,92.0,125.0,90.96490159052482,-20.760315247459978,-4.599999999999996,-6.250000000000003,0.4791612811469702,43.26299
719,2183.895,0.380859375,0.015102078,35.67812529182993,98.0,67.0,83.41727046077094,-37.483857962958524,-4.899999999999995,-3.3500000000000005,0.4790238087619442,29.410513
720,398.46844,0.80078125,0.026907144,42.94609403627692,116.0,86.0,100.69909935857058,-11.96633338891958,-5.799999999999993,-4.300000000000001,0.47845659704186405,60.996998
721,849.98,0.712890625,0.016192509,32.6648440407007,86.0,79.0,100.06245370424162,-17.252347341452932,-4.299999999999996,-3.950000000000001,0.4766759274736845,60.235676
722,591.9185,0.818359375,0.018849224,43.90156277071219,101.0,46.0,99.27233765104579,-10.773925086921542,-5.0499999999999945,-2.3000000000000003,0.4749476580076832,65.91695
723,508.48395,0.802734375,0.015147675,41.47109401941998,92.0,173.0,101.34229511235274,-11.722143694664025,-4.599999999999993,-8.650000000000004,0.4733309126988068,51.72838
724,1673.9005,0.404296875,0.02379735,39.84843777201604,103.0,159.0,84.13543323382105,-35.54806793272511,-5.149999999999994,-7.950000000000002,0.4728132187347674,22.735956
725,1771.5376,0.486328125,0.014889116,35.19453151273774,112.0,158.0,82.92857235678743,-30.59868705576467,-5.5999999999999925,-7.900000000000003,0.47315333849452607,24.854809
726,2024.1737,0.4375,0.018123414,42.52265653415816,101.0,114.0,80.30691197015058,-33.635676139635095,-5.0499999999999945,-5.700000000000001,0.4737908884199017,28.792076
727,2003.0618,0.359375,0.023685,40.07968775334302,122.0,203.0,78.95746387568819,-38.37839070632248,-6.099999999999993,-10.149999999999999,0.47430931643524865,11.771248
728,1328.4264,0.474609375,0.024266344,39.300781506404746,125.0,243.0,87.12522595068364,-31.501101905586708,-6.249999999999995,-12.150000000000002,0.4749190339957036,16.855124
729,3509.9126,0.310546875,0.020220414,35.85781276458874,92.0,152.0,67.17789264607649,-41.4122379250562,-4.599999999999993,-7.600000000000002,0.47556160569455264,6.9942575
730,1870.295,0.283203125,0.027042216,43.43750026309863,94.0,141.0,79.24437281235832,-43.273181271025315,-4.699999999999995,-7.0500000000000025,0.4771641254843469,16.452904
731,2290.678,0.294921875,0.0276198,43.0937503046589,128.0,35.0,73.59121015065962,-42.61029843400315,-6.3999999999999915,-1.75,0.47839001175043827,17.517225
732,4607.451,0.244140625,0.025842208,39.53203152801143,115.0,66.0,61.508891344265365,-45.85126744764652,-5.749999999999996,-3.3000000000000007,0.4799065728993089,4.169115
733,856.5333,0.697265625,0.016128378,42.35468782088719,87.0,26.0,98.6227846810996,-18.335726952437785,-4.349999999999995,-1.3000000000000003,0.4805964055381564,64.685356
734,409.842,0.796875,0.021039361,43.31328152684728,113.0,114.0,101.60793872787775,-12.187602173908665,-5.649999999999994,-5.700000000000001,0.47858697864916794,56.904884
735,1859.4071,0.388671875,0.019666264,41.93984403688228,112.0,87.0,78.4473184354342,-36.84097233129648,-5.599999999999992,-4.3500000000000005,0.47806382693593724,22.829449
736,745.50854,0.693359375,0.021204915,44.134375284193084,85.0,151.0,94.41742934896106,-18.37746652018768,-4.249999999999995,-7.550000000000004,0.47794989960009754,46.292103
737,2102.1702,0.38671875,0.018069405,36.50625030393712,103.0,61.0,82.38417536727391,-37.10124610533716,-5.149999999999996,-3.0500000000000003,0.47810693083293204,28.502327
738,256.6608,0.87890625,0.021848867,35.50078153965296,102.0,128.0,106.03160526247908,-7.219188301799776,-5.099999999999994,-6.400000000000002,0.4771066480425661,64.3587
739,3037.4585,0.38671875,0.012592231,41.56406278361101,107.0,122.0,75.80422208961947,-36.93816311738067,-5.349999999999993,-6.1000000000000005,0.47593564212451867,16.461931
740,404.11746,0.80078125,0.016941687,34.61796903045615,76.0,122.0,105.28082873014908,-11.929704650655045,-3.799999999999997,-6.100000000000003,0.4758491380824435,63.016884
741,1680.9988,0.4140625,0.016252981,38.31484405271476,77.0,85.0,86.7887259428671,-35.21185480175605,-3.849999999999995,-4.250000000000001,0.4750404499349417,34.794186
742,1134.0295,0.73828125,0.015923731,36.95937528833747,104.0,126.0,95.59475232431667,-15.648001193202994,-5.199999999999995,-6.300000000000002,0.4748986641363644,49.554077
743,776.6518,0.6171875,0.02135243,41.75000025704503,95.0,152.0,93.66740040606896,-22.815916686115553,-4.749999999999992,-7.600000000000004,0.47389323455337456,40.801327
744,330.96475,0.900390625,0.013829799,39.29062527953647,50.0,82.0,105.56541487898346,-5.8907494433519565,-2.499999999999999,-4.1,0.47235209026151664,78.39225
745,311.20132,0.900390625,0.01178247,38.22265654191142,102.0,42.0,106.28318485031376,-5.83273722226506,-5.099999999999996,-2.1,0.4697652446680566,76.09683
746,1793.9938,0.482421875,0.015574415,35.1367190379533,85.0,36.0,83.82690096637162,-30.576562133990343,-4.249999999999994,-1.8,0.46891117281089106,39.87079
747,722.524,0.77734375,0.021523442,39.4875002768822,88.0,77.0,98.56395809556,-13.06386228219126,-4.399999999999997,-3.8499999999999996,0.4679875329832166,63.39098
748,2329.3552,0.39453125,0.02121476,38.44687525590416,102.0,272.0,76.01578947940969,-35.70445465827046,-5.0999999999999925,-13.6,0.4677474019209271,6.9539447
749,489.7282,0.775390625,0.018134395,43.87265654589282,80.0,49.0,99.89544040517458,-13.150637899835806,-3.9999999999999956,-2.45,0.467212324342898,67.70384
750,1866.09,0.599609375,0.017233407,36.62578152405331,98.0,81.0,85.300416768499,-23.460727232155833,-4.899999999999993,-4.050000000000001,0.4663563333725435,41.78161
751,587.0468,0.84375,0.015389383,33.292969047033694,72.0,85.0,105.04061660230583,-9.111491518040765,-3.5999999999999983,-4.250000000000001,0.46489710552692814,71.626686
752,1082.4598,0.806640625,0.018359428,34.3070315666846,96.0,19.0,98.96212072474694,-11.253861763748509,-4.799999999999993,-0.9500000000000001,0.4631334737473123,70.26891
753,741.4339,0.76953125,0.012510057,30.393750285031274,50.0,98.0,101.13822544829064,-13.378357028197206,-2.4999999999999996,-4.8999999999999995,0.4614206880473761,67.48452
754,500.66696,0.763671875,0.017045427,41.81796900270274,80.0,194.0,101.07764699579812,-13.68407246046853,-3.9999999999999982,-9.700000000000003,0.45975215598895713,51.20483
755,869.1556,0.728515625,0.014781789,32.907031496812124,46.0,213.0,97.40325005318695,-15.624962540678046,-2.3000000000000003,-10.65,0.45833214949606016,46.082935
756,1013.2517,0.638671875,0.0150577715,36.12187528796494,80.0,47.0,96.41768177394054,-20.819017197989368,-3.999999999999996,-2.3499999999999996,0.4575076979380836,59.606113
757,195.0696,0.947265625,0.01717099,41.356250257231295,57.0,101.0,106.8031200234574,-2.980227867615015,-2.8499999999999983,-5.050000000000002,0.45576691335598163,77.99726
758,788.59344,0.6875,0.022428526,35.21875026379712,85.0,104.0,98.27144833031802,-17.86530011191547,-4.249999999999997,-5.200000000000001,0.4539636837473739,54.758705
759,1269.2167,0.6171875,0.019644812,29.879687744542025,79.0,228.0,93.06356712892511,-21.84848267440134,-3.9499999999999966,-11.399999999999999,0.45333489556241807,33.607944
760,522.0517,0.853515625,0.022479074,40.82265652861679,95.0,116.0,102.24098859639125,-8.310417375296312,-4.749999999999994,-5.800000000000001,0.45195740354913955,61.776455
761,1825.9869,0.556640625,0.019322814,39.28515654505463,95.0,60.0,87.65431633971636,-25.231670315420313,-4.749999999999995,-3.0000000000000004,0.45103211947096195,45.582504
762,633.6087,0.810546875,0.020104332,34.70234401541529,61.0,143.0,102.59691772788075,-10.730274927375357,-3.049999999999998,-7.150000000000003,0.44996732785090116,61.066452
763,384.0358,0.849609375,0.0153896045,35.62656277802307,65.0,93.0,105.04661259173733,-8.372521773411524,-3.249999999999998,-4.650000000000001,0.44816916993992684,71.02286
764,1880.0884,0.533203125,0.01740496,38.293750284356065,74.0,98.0,85.36441499476878,-26.367424038094708,-3.6999999999999966,-4.900000000000002,0.447124736189071,40.102333
765,2625.0837,0.5,0.017425038,30.839844019094016,66.0,117.0,74.33225592367732,-28.096683716664895,-3.2999999999999976,-5.850000000000002,0.4473329416604286,27.622555
766,953.04584,0.671875,0.020962989,35.28750029660296,90.0,64.0,95.45678844446822,-18.46309115954258,-4.499999999999996,-3.2000000000000006,0.44725594708245775,55.66952
767,3320.4473,0.458984375,0.023803981,42.2992190173245,88.0,139.0,69.42367024360583,-30.41304579662078,-4.399999999999996,-6.950000000000001,0.4468555917240933,19.482277
768,1143.984,0.63671875,0.015144958,44.656250279862434,67.0,113.0,92.11188236613312,-20.424975044285496,-3.349999999999998,-5.650000000000002,0.4468253190806392,48.652943
769,908.3825,0.720703125,0.01515558,44.76484404463554,68.0,51.0,96.49244682156434,-15.74583858379503,-3.3999999999999977,-2.5500000000000003,0.44623502743219123,64.523
770,1810.66,0.423828125,0.011808959,44.158594050153624,70.0,9.0,83.81751909039866,-32.48128886240378,-3.499999999999997,-0.45000000000000007,0.4457261660345472,43.317436
771,1173.8539,0.724609375,0.021692134,41.941406539001036,52.0,46.0,91.48529044161853,-15.440798517769068,-2.6,-2.3,0.4457492758315374,62.567486
772,504.2509,0.771484375,0.0173144,38.54687526111957,84.0,90.0,101.46260347242813,-12.759154624292716,-4.199999999999995,-4.500000000000002,0.4444895851694357,63.04453
773,329.38394,0.806640625,0.017881997,41.92500030202791,57.0,35.0,103.39702748163371,-10.826499114973585,-2.849999999999999,-1.7500000000000002,0.4428190311619451,78.555626
774,456.24957,0.78125,0.018514615,36.76406280056108,64.0,67.0,102.4156613429141,-12.188683663798765,-3.1999999999999975,-3.35,0.4414406068910369,69.33043
775,1665.7863,0.48828125,0.016830359,36.20390652952483,66.0,86.0,87.88951483402174,-28.473203166917457,-3.2999999999999985,-4.300000000000001,0.44054252706749353,43.23635
776,643.1805,0.80859375,0.016070727,30.255469008057844,56.0,145.0,103.18870271192895,-10.564133937542477,-2.799999999999998,-7.250000000000003,0.44011924206534797,64.08918
777,865.06335,0.8125,0.013929177,33.733594012621325,61.0,138.0,97.40248450453315,-10.189086372723684,-3.0499999999999985,-6.900000000000003,0.4383452981919373,59.101223
778,1377.6923,0.4765625,0.022580538,37.01250028051436,89.0,156.0,87.48089899953308,-28.90570524714835,-4.449999999999998,-7.800000000000003,0.437614036505571,32.21212
779,514.138,0.841796875,0.014766585,40.65390655474039,90.0,20.0,102.55802853416719,-8.688528475989944,-4.499999999999995,-1.0,0.43725603120157264,77.05306
780,622.5902,0.708984375,0.01711561,36.08125027292408,41.0,91.0,98.96907495538527,-15.922641695122016,-2.050000000000001,-4.550000000000002,0.4355437473757081,63.52703
781,1398.1309,0.64453125,0.015947737,29.591406509571243,59.0,120.0,95.33092589699783,-19.47204579200942,-2.949999999999999,-6.000000000000002,0.4351384051299119,52.074986
782,4180.2607,0.22265625,0.01936375,34.29609400400659,43.0,311.0,66.34186416273711,-42.818569630483694,-2.1500000000000004,-15.549999999999997,0.43565388342060996,-1.6374024
783,1727.5769,0.587890625,0.016584633,38.540625277673826,60.0,113.0,86.86079933879392,-22.71415987097836,-2.999999999999999,-5.650000000000001,0.43654975009267044,44.287704
784,545.84875,0.75390625,0.020729762,38.08046901872149,79.0,179.0,102.31688468297152,-13.54281382768265,-3.949999999999998,-8.950000000000003,0.4359094352687047,53.426113
785,1820.1405,0.53515625,0.013241922,42.76250030612573,59.0,21.0,83.32767658756514,-25.485865460378143,-2.9499999999999984,-1.05,0.4350469462201067,47.957565
786,211.48668,0.884765625,0.01444158,37.28046902589267,85.0,120.0,107.27970996039164,-6.273129761974613,-4.249999999999996,-6.000000000000002,0.43435115869030455,68.46786
787,581.2967,0.7421875,0.013289273,34.5500002859626,66.0,42.0,102.76133365556612,-14.077518063262017,-3.2999999999999994,-2.1,0.4326741543311022,74.38303
788,1161.206,0.59765625,0.016899016,30.727344032318797,57.0,24.0,94.04385940710006,-21.853562195872726,-2.8499999999999983,-1.2,0.4320373823360552,62.80816
789,4609.846,0.130859375,0.016552782,45.40234405529918,78.0,25.0,65.05276960731602,-47.70132847859452,-3.8999999999999955,-1.2500000000000002,0.433227015683257,10.609269
790,778.4132,0.69921875,0.01521868,39.272656552202534,59.0,12.0,97.67975892358486,-16.400385749083117,-2.949999999999998,-0.6000000000000001,0.43414329029577803,70.19494
791,2243.523,0.447265625,0.016362926,45.12656280223746,48.0,22.0,83.21288702613343,-30.329018061527318,-2.3999999999999995,-1.0999999999999999,0.43395586402452546,45.759964
792,1031.4023,0.681640625,0.014658427,35.00156279106159,77.0,33.0,97.72727458142906,-17.415957250445217,-3.849999999999996,-1.6500000000000001,0.43386160049061623,64.643974
793,284.10846,0.91015625,0.016821226,36.930469006474596,60.0,122.0,107.04342152009413,-4.888257170937252,-2.999999999999999,-6.100000000000003,0.432359517215595,72.458626
794,744.8605,0.79296875,0.020301094,30.745312778977677,61.0,101.0,101.14665004047127,-11.188393483112913,-3.049999999999997,-5.050000000000001,0.4305303949027184,67.316086
795,826.08044,0.720703125,0.013930602,42.27109403797658,57.0,79.0,99.1715831858519,-15.117921365446877,-2.849999999999999,-3.9500000000000006,0.42928784639297274,64.59777
796,1795.5455,0.568359375,0.012472921,32.11328151478665,62.0,177.0,89.92855592378181,-23.331913470435946,-3.0999999999999983,-8.850000000000003,0.4288834523684663,39.339085
797,2574.1755,0.572265625,0.014613651,44.88828154822113,67.0,90.0,77.87309762175686,-23.08855742656365,-3.3499999999999983,-4.500000000000001,0.42897824289775605,37.539455
798,445.2037,0.8046875,0.019712152,36.703906526381616,71.0,160.0,103.89461284450874,-10.520497888735447,-3.549999999999998,-8.000000000000002,0.4277923705737377,62.524067
799,1182.627,0.7578125,0.015556615,36.24531277699862,53.0,191.0,93.91968395857302,-12.937727025438964,-2.649999999999999,-9.55,0.4262417810242569,50.101418
800,2748.6526,0.396484375,0.015114674,36.6843752656132,64.0,77.0,74.78551379633326,-32.47942547497737,-3.199999999999998,-3.8500000000000005,0.42628925195510114,28.773281
